1	0.9390551753777033	0.9922198175381195
2	0.3409057869132558	0.9672208435104233
3	0.5523288438410509	0.9390551753777033
4	0.8870382693707222	0.8968468938726336
5	0.7493028921065138	0.8870382693707222
6	0.6129524735574571	0.873649929621052
7	0.4336987902338534	0.8591631439205398
8	0.3248749144116324	0.7493028921065138
9	0.287608998424115	0.7448451735450506
10	0.7448451735450506	0.7307122469165758
11	0.4067484041918005	0.7270119408898545
12	0.6391591854388611	0.6524910953942857
13	0.6524910953942857	0.6391591854388611
14	0.432780612614412	0.6291832468945044
15	0.4357278905578408	0.6129524735574571
16	0.5293079046317123	0.5523288438410509
17	0.9672208435104233	0.5293079046317123
18	0.2710499737720202	0.5285353249678334
19	0.873649929621052	0.5276793742667475
20	0.4360532809486269	0.4360532809486269
21	0.7307122469165758	0.4357278905578408
22	0.5285353249678334	0.4336987902338534
23	0.7270119408898545	0.432780612614412
24	0.9922198175381195	0.4067484041918005
25	0.6291832468945044	0.3452939129167396
26	0.5276793742667475	0.3409057869132558
27	0.3452939129167396	0.3352551959000186
28	0.3352551959000186	0.3248749144116324
29	0.07192100531586534	0.3206683131400174
30	0.3206683131400174	0.287608998424115
31	0.8968468938726336	0.2710499737720202
32	0.8591631439205398	0.07192100531586534
